Year,Gender,Country,Occupation,Self Employed,Family History,Treatment,Days Indoors,Growing Stress,Changes Habits,Mental Health History,Mood Swings,Coping Struggles,Work Interest,Social Weakness,Mental Health Interview,Care Options,Continent
2014,Male,Canada,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,América
2014,Male,United States,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Male,United Kingdom,Others,Yes,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Europa
2014,Male,Canada,Others,Yes,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Not sure,América
2014,Male,United Kingdom,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Europa
2014,Male,United States,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Male,United Kingdom,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Europa
2014,Male,United Kingdom,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Male,France,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Europa
2014,Male,Russia,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,United Kingdom,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,Ireland,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Europa
2014,Male,United Kingdom,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Male,Canada,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Yes,América
2014,Male,Germany,Others,Yes,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Yes,Europa
2014,Male,United Kingdom,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,No,Europa
2014,Male,Australia,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Oceanía
2014,Male,United Kingdom,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Male,Sweden,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,Europa
2014,Male,South Africa,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,África
2014,Male,Australia,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Oceanía
2014,Male,Canada,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,Not sure,América
2014,Male,United States,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,Yes,América
2014,Male,United Kingdom,Others,Yes,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Not sure,Europa
2014,Male,Ireland,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,Australia,Others,Yes,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Oceanía
2014,Male,Canada,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Male,United Kingdom,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,No,Europa
2014,Male,Switzerland,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,Canada,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,América
2014,Male,United States,Others,Yes,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Male,United States,Others,No,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,América
2014,Male,United States,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Male,Ireland,Others,Yes,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,United States,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,América
2014,Male,Belgium,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,Europa
2014,Male,Germany,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,New Zealand,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Not sure,Oceanía
2014,Male,Canada,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,América
2014,Male,Brazil,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,América
2014,Male,India,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,Asia
2014,Male,Finland,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,New Zealand,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,Yes,Oceanía
2014,Male,Canada,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,América
2014,Male,Australia,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Oceanía
2014,Male,United States,Others,Yes,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Yes,América
2014,Male,Brazil,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Male,Netherlands,Others,No,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,Germany,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Male,United States,Others,Yes,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Male,Israel,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Asia
2014,Male,Italy,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,United Kingdom,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Yes,Europa
2014,Male,Ireland,Others,Yes,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,Germany,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Male,Germany,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Europa
2014,Male,Bosnia and Herzegovina,Others,No,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Male,New Zealand,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Oceanía
2014,Male,Australia,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,Yes,Oceanía
2014,Male,New Zealand,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,Oceanía
2014,Male,Netherlands,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Not sure,Europa
2014,Male,Australia,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Not sure,Oceanía
2014,Male,United States,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,América
2014,Male,Singapore,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Asia
2014,Male,Australia,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Oceanía
2014,Male,United States,Others,Yes,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,América
2014,Male,Australia,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Oceanía
2014,Male,United States,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Yes,América
2014,Male,Singapore,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Asia
2014,Male,United States,Others,Yes,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Male,Germany,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,Europa
2014,Male,United States,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Male,Germany,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Yes,Europa
2014,Male,Ireland,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,Nigeria,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,África
2014,Male,Ireland,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,Europa
2014,Male,Ireland,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,Russia,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Male,Canada,Others,No,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,América
2014,Male,Germany,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,Yes,Europa
2014,Male,United States,Others,Yes,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,Not sure,América
2014,Male,Germany,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,Yes,Europa
2014,Male,Switzerland,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,Croatia,Others,Yes,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,United Kingdom,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Male,Italy,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,Europa
2014,Male,Thailand,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,Asia
2014,Male,Canada,Others,Yes,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Male,Ireland,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,Europa
2014,Male,Netherlands,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,Europa
2014,Male,United Kingdom,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,Not sure,Europa
2014,Male,Canada,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Male,United Kingdom,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,No,Europa
2014,Male,United Kingdom,Others,Yes,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Europa
2014,Male,Netherlands,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,Brazil,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,América
2014,Male,Switzerland,Others,No,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,Denmark,Others,Yes,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Yes,Europa
2014,Male,Sweden,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Europa
2014,Male,Italy,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Male,Netherlands,Others,Yes,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,United Kingdom,Others,Yes,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Not sure,Europa
2014,Male,Mexico,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,América
2014,Male,India,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Asia
2014,Male,United States,Others,No,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,No,América
2014,Male,United States,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,Not sure,América
2014,Male,United Kingdom,Others,Yes,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,Netherlands,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,Europa
2014,Male,Netherlands,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Yes,Europa
2014,Male,United Kingdom,Others,Yes,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Europa
2014,Male,Germany,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Not sure,Europa
2014,Male,France,Others,No,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Europa
2014,Male,India,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Asia
2014,Male,Sweden,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,Israel,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Not sure,Asia
2014,Male,United States,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Not sure,América
2014,Male,Canada,Others,No,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Male,Brazil,Others,No,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,América
2014,Male,Switzerland,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Male,South Africa,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,África
2014,Male,Greece,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2014,Male,United States,Others,Yes,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Male,Germany,Others,Yes,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,No,Europa
2014,Male,Moldova,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,Yes,Europa
2014,Male,Sweden,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Male,Israel,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Asia
2014,Male,United Kingdom,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Not sure,Europa
2014,Male,Canada,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,América
2014,Male,Netherlands,Others,Yes,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2014,Male,India,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Asia
2014,Male,Colombia,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,América
2014,Male,Georgia,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2015,Male,Canada,Others,No,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,América
2015,Male,United Kingdom,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2015,Male,United States,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,América
2015,Male,Australia,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Oceanía
2015,Male,Brazil,Others,Yes,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,América
2015,Male,United Kingdom,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2015,Male,Ireland,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2015,Male,United Kingdom,Others,No,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Not sure,Europa
2015,Male,United States,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,América
2015,Male,Czech Republic,Others,No,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Yes,Europa
2015,Male,Philippines,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Asia
2015,Male,United States,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,América
2015,Male,United States,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,América
2015,Male,Netherlands,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Not sure,Europa
2015,Male,United States,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,América
2015,Male,Greece,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2015,Male,United Kingdom,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Yes,Yes,Europa
2015,Male,United Kingdom,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Europa
2015,Male,Canada,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,América
2015,Male,Poland,Others,Yes,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2015,Male,Ireland,Others,No,No,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,Europa
2015,Male,Australia,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,Oceanía
2015,Male,United States,Others,No,No,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Not sure,América
2015,Male,United States,Others,Yes,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,Maybe,Not sure,América
2015,Male,South Africa,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,África
2015,Male,United States,Others,No,Yes,No,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,No,América
2016,Male,United States,Others,No,Yes,Yes,31-60 days,Maybe,Maybe,No,Low,Yes,Yes,Yes,No,Yes,América
2014,Male,Canada,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Yes,No,América
2014,Male,United Kingdom,Business,No,Yes,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,Yes,Europa
2014,Male,United States,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Yes,No,América
2014,Male,United States,Business,No,Yes,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Not sure,América
2014,Male,Canada,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,No,América
2014,Male,United States,Business,No,No,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,América
2014,Male,Canada,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,Not sure,América
2014,Male,United Kingdom,Business,No,No,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,No,Europa
2014,Male,United States,Business,No,No,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Male,France,Business,Yes,Yes,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,No,Europa
2014,Male,United States,Business,No,Yes,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Male,United Kingdom,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,Europa
2014,Male,United States,Business,Yes,Yes,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Male,United States,Business,No,Yes,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,Yes,América
2014,Male,United States,Business,No,No,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,Yes,América
2014,Male,Canada,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,América
2014,Male,Portugal,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,Europa
2014,Male,United Kingdom,Business,No,No,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,Europa
2014,Male,United States,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Not sure,América
2014,Male,Canada,Business,No,Yes,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Male,Netherlands,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Not sure,Europa
2014,Male,United Kingdom,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,Not sure,Europa
2014,Male,United States,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,No,América
2014,Male,United States,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,Not sure,América
2014,Male,United States,Business,No,Yes,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Yes,No,América
2014,Male,United States,Business,No,Yes,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,América
2014,Male,France,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,Europa
2014,Male,United States,Business,No,Yes,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Male,United States,Business,Yes,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,América
2014,Male,United Kingdom,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,No,Europa
2014,Male,United Kingdom,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,Europa
2014,Male,United States,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,Yes,América
2014,Male,United States,Business,Yes,Yes,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,No,América
2014,Male,United States,Business,No,Yes,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,Yes,América
2014,Male,United States,Business,No,Yes,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,América
2014,Male,United Kingdom,Business,Yes,No,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,Europa
2014,Male,United States,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Male,United States,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,América
2014,Male,Brazil,Business,No,Yes,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,América
2014,Male,United Kingdom,Business,Yes,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,Europa
2014,Male,Canada,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,América
2014,Male,Canada,Business,No,No,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Not sure,América
2014,Male,United Kingdom,Business,No,Yes,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,Europa
2014,Male,Costa Rica,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,Yes,América
2014,Male,Canada,Business,No,No,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,No,América
2014,Male,United States,Business,No,No,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Not sure,América
2014,Male,United Kingdom,Business,Yes,No,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,Europa
2014,Male,Canada,Business,Yes,Yes,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,Maybe,Not sure,América
2014,Male,United Kingdom,Business,No,Yes,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,Europa
2014,Male,United States,Business,No,Yes,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Not sure,América
2014,Male,United Kingdom,Business,No,No,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,Europa
2014,Male,United Kingdom,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Not sure,Europa
2014,Male,France,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,Yes,Europa
2014,Male,Russia,Business,No,No,No,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,Europa
2014,Male,United Kingdom,Business,No,Yes,Yes,Go out Every day,No,Yes,Yes,Low,Yes,Maybe,Maybe,No,No,Europa
